URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/929294,"75 Colonial Drive, Millwater",For sale by negotiation,"Open home for 75 Colonial Drive, Millwater. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:929294. Listing by Rita Oliver from Barfoot & Thompson.",Rita Oliver : 021116 6377 | Stephen Reed : 022037 4919
https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/929889,"11 Pekanga Road, Millwater",For sale by negotiation,"Open home for 11 Pekanga Road, Millwater. Starting at 12:00PM and finishing at 12:45PM 

Open home for listing ID:929889. Listing by Bob Qin from Barfoot & Thompson.",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/930054,"6 Silverhill Lane, Millwater",For sale by negotiation,"Open home for 6 Silverhill Lane, Millwater. Starting at 01:45PM and finishing at 02:30PM 

Open home for listing ID:930054. Listing by Bob Qin from Barfoot & Thompson.",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/930398,"6 Lords Way, Millwater",For sale by negotiation,"Open home for 6 Lords Way, Millwater. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:930398. Listing by Bob Qin from Barfoot & Thompson.",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/muriwai/house/927803,"52 Waitea Road, Muriwai",Deadline sale closes 9th April 2026 at 2:00PM(unless sold prior),"Open home for 52 Waitea Road, Muriwai. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:927803. Listing by Jayne McCall from Barfoot & Thompson.",Jayne McCall : 021606 969
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house-on-cross-lease/929600,"3/448 Hibiscus Coast Highway, Orewa",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 3/448 Hibiscus Coast Highway, Orewa. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:929600. Listing by Drue Matich from Barfoot & Thompson.",Drue Matich : 021024 90448 | Rebecca Spratt : 021028 66726
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/929237,"38 Harvest Avenue, Orewa",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 38 Harvest Avenue, Orewa. Starting at 01:00PM and finishing at 02:00PM 

Open home for listing ID:929237. Listing by Rick Steenberg from Barfoot & Thompson.",Rick Steenberg : 021086 04925
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/929720,"15 Ambassador Glade, Orewa",For sale by negotiation,"Open home for 15 Ambassador Glade, Orewa. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:929720. Listing by Campbell Cave from Barfoot & Thompson.",Campbell Cave : 021064 6558
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/930160,"78 Roberta Crescent, Orewa",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 78 Roberta Crescent, Orewa. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930160. Listing by Jo Burnard from Barfoot & Thompson.",Jo Burnard : 027446 7616
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/section/929214,"89 Sunnyheights Road, Orewa",For sale by negotiation,"Builder’s Goldmine-Prime Sections+Consented Plans!

An outstanding opportunity to secure a fully serviced multi-housing development site with building plans, and motivated, supportive landowner ready to work with builders.

Master Planned subdivision lead by reputable CKL team finished with Premium infrastructure - Top quality landscape & services, wide streets and access ways.

89 Sunnyheights Road:

2621m2 super lot for building 10 standalone homes (Sub lot 17 - lot 26)

Full serviced with Waste water, stormwater, water, power to the each sub lot boundary.

Elevated site with views enjoys a peaceful setting with open surroundings.

Next to Nukumea Primary School, green reserves and only minutes to Orewa Beach shops and cafes, this is a rare chance to secure this multiple housing parcel in a high-demand location.

Secure your slice of Orewa and unlock the potential.


Read more",Eddie Zhao : 027288 0188
https://www.barfoot.co.nz/property/residential/rodney-district/orewa/section/929218,"57 Sunnyheights Road, Orewa",For sale by negotiation,"Builder’s Goldmine-Prime Sections+Consented Plans!

An outstanding opportunity to secure a fully serviced multi-housing development site with building plans, and motivated, supportive landowner ready to work with builders.

Master Planned subdivision lead by reputable CKL team finished with Premium infrastructure- Top quality landscape & services, wide streets and access ways.

57 Sunnyheights Road:

1887m2 super lot for building 7 standalone homes (Sub Lot 1 - Lot 7)

Full serviced with Waste water, stormwater, water, power to the each sub lot boundary.

Elevated site with views enjoys a peaceful setting with open surroundings.

Next to Nukumea Primary School is a rare chance to secure this multiple housing parcel in a high-demand location.

Key Features:


1887m2, RC plan for 7 freehold lots for all stand alone houses, fully serviced to each sub lot boundary


Lot 1, 332m2 land size, proposed house size 179.3m2, 4 bedrooms + 2 bathrooms


Lot 2-6, 221m2 land size, proposed house size 152.97, 4 bedrooms + 2.5 bathrooms


Lot 7, 450m2 land size, proposed house size 209.5m2, 4 bedrooms + 2 bathrooms


Next to sought after Nukumea Primary school and green reserves

Minutes to Orewa Beach, shops and cafés

Secure your slice of Orewa and unlock the potential.

Read more",Eddie Zhao : 027288 0188
https://www.barfoot.co.nz/property/residential/rodney-district/red-beach/house/929471,"3 Tawhana Crescent, Red Beach",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 3 Tawhana Crescent, Red Beach. Starting at 12:30PM and finishing at 01:00PM 

Open home for listing ID:929471. Listing by Sindy Xiong from Barfoot & Thompson.",Sindy Xiong : 021152 1117 | Alan Chen : 021069 7689
https://www.barfoot.co.nz/property/residential/rodney-district/red-beach/house/929743,"2 Esther Place, Red Beach",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 2 Esther Place, Red Beach. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:929743. Listing by Drue Matich from Barfoot & Thompson.",Drue Matich : 021024 90448 | Rebecca Spratt : 021028 66726
https://www.barfoot.co.nz/property/residential/rodney-district/red-beach/house/930198,"7 Anchorite Way, Red Beach",For sale by negotiation,"Open home for 7 Anchorite Way, Red Beach. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930198. Listing by Chris Bone from Barfoot & Thompson.",Chris Bone : 021481 660 | Nadia Bone : 021247 4214
https://www.barfoot.co.nz/property/residential/rodney-district/red-beach/house/930373,"2 Greenview Lane, Red Beach",Auction Thursday 26th March 2026(unless sold prior),"Open home for 2 Greenview Lane, Red Beach. Starting at 03:00PM and finishing at 03:30PM 

Open home for listing ID:930373. Listing by Elmarie Steenberg from Barfoot & Thompson.",Elmarie Steenberg : 021265 0252
https://www.barfoot.co.nz/property/residential/rodney-district/riverhead/lifestyle/930300,"41 Berenice Lane, Riverhead",For sale by negotiation,"Home & Income Paradise with Subdivision Potential!

Seize this rare opportunity to own a one-of-a-kind private Home and Income, in the heart of Coatesville and Riverhead. Tucked away at the end of a private, oak-lined driveway, this exceptional 3.34-hectare estate offers luxury, space, and incredible versatility.


Featuring a stunning single-level four-bedroom + Study/Single bedroom main residence, a charming two-bedroom minor dwelling, newly constructed stables, post-and-rail fencing, and expansive gardens, this is a unique offering in a tightly held lifestyle enclave.


Located within the sought-after Coatesville School zone, this property ticks all the boxes—whether you're searching for a forever family home, a luxurious retreat, or an investment with income potential and subdivision upside (Countryside Living Zone allows for further subdivision with RC).


Main Residence:

* Constructed from schist and rendered brick with timeless character

* 2 ensuite bedrooms including a luxurious master suite and a private in-law/guest suite with its own lounge, kitchenette, and bathroom

* Family-centric kitchen with seamless flow to an outdoor entertaining area featuring a stone fireplace

* Four-car internally assessed garage—ideal for car enthusiasts, hobbyists, or large families


Separate Dwelling:

* Two bedrooms, lounge, kitchenette, and bathroom

* Ideal for extended family, guests, or home & income


Equestrian & Lifestyle Features:

* Direct access to riding trails via bordering paper road

* Moments from Riverhead Forest—perfect for horse riding, biking, and walking

* Space to add a tennis court, pool, or arena This extraordinary property offers a lifestyle of peace, privacy, and unlimited potential.


Don’t miss your chance to secure this remarkable estate!

Read more",Eddie Zhao : 027288 0188
https://www.barfoot.co.nz/property/residential/rodney-district/silverdale/house/930494,"22 Whao Lane, Silverdale",For sale by negotiation,"Open home for 22 Whao Lane, Silverdale. Starting at 02:00PM and finishing at 02:45PM 

Open home for listing ID:930494. Listing by Mike Liu from Barfoot & Thompson.",Mike Liu : 022528 8008 | Becky Huang : 021269 2922
https://www.barfoot.co.nz/property/residential/rodney-district/silverdale/house/930593,"5 Airini Road, Silverdale",For sale by negotiation,"Modern Living & Convenient Location

If you are looking for a home that offers both modern living and tranquil privacy, this is the one you cannot miss. Tucked away in a quiet pocket of Silverdale yet close to everything, this beautiful, brand-new house is an affordable gem, making it perfect for first-home buyers or savvy investors.

As you step inside, the modern kitchen flows effortlessly into the open-plan dining and living areas, creating a warm and social heart for the home. This space connects seamlessly to the outdoor deck, which backs directly onto a lush green reserve. This private outdoor area is your own hidden oasis, perfect for quiet mornings or entertaining friends against a peaceful, natural backdrop. A separate toilet on this level adds extra practicality for visitors.

Upstairs, you’ll find four well-sized bedrooms. The master bedroom serves as a private retreat with its own ensuite, while the additional three bedrooms are serviced by a family bathroom. This bathroom features a striking skylight, ensuring the space is flooded with natural light throughout the day.

The location is simply unbeatable for the modern family. You are within walking distance to the Silverdale Bus Station, just 2 minutes from the motorway for an easy commute, and only 4 minutes from the Silverdale Shopping Centre and supermarkets. Act quickly to secure this Silverdale gem, contact our agent today for a private viewing!

Read more",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/silverdale/house/930595,"7 Airini Road, Silverdale",For sale by negotiation,"Affordable New Home, Minutes to Everything

Tucked away in a quiet street of Silverdale, this brand-new home offers easy living with every local amenity right at your doorstep. Whether you are a first-home buyer or a savvy investor, this affordable gem is the opportunity you’ve been waiting for.

The Home Highlights:


4 Bedrooms & 2.5 Bathrooms: Includes a master with ensuite. The family bathroom features a striking skylight, flooding the space with natural light.
Guest Toilet: A separate toilet on the ground level adds extra practicality for visitors.
Modern Open-Plan Living: A sleek kitchen flows seamlessly into the dining and living areas, the social heart of the home.
Seamless Outdoor Flow: Step out from the living area onto your private deck, backing onto a lush green reserve for great peace and privacy.

The Location:


Walking distance to the Silverdale Bus Station
2 Minutes to the motorway for an easy commute.
4 Minutes to Silverdale Shopping Centre, supermarkets, and local cafes.

This is an affordable gem in a highly sought-after area, this property truly ticks all the boxes.

Contact us now to arrange your private viewing and secure your future in Silverdale!

Read more",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/silverdale/house/930597,"9 Airini Road, Silverdale",For sale by negotiation,"An Affordable Start in a Brand-New Home

This brand-new home offers a practical and affordable option for buyers seeking modern living without the hassle of heavy upkeep. The layout is simple and functional, making it a great fit for first-home buyers, small families, or investors looking for an easy-care property in a convenient location.


4 bedrooms and 2.5 bathrooms, including a master bedroom with its own ensuite and wardrobe. Three additional bedrooms serviced by a family bathroom, plus a convenient guest WC on the ground floor
Kitchen connecting seamlessly to the living and dining area, designed for relaxed everyday living
Easy-care backyard with a pleasant bush outlook at the rear
Excellent location with quick motorway access and a short drive to Silverdale Shopping Centre, supermarkets, and dining
Walking distance to Silverdale Bus Station, offering convenient public transport options
This modern home offers great value, low maintenance, and a location that makes daily living easy.

Contact us today to arrange your private viewing!

Read more",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/silverdale/house/930599,"11 Airini Road, Silverdale",For sale by negotiation,"Affordable Brand-New Living Starts Here

If you are looking for a modern home that is easy to live in and easy to look after, this brand new property is well worth a look. It offers an affordable opportunity for first-home buyers, families, or investors who want something low-maintenance.

The ground floor is set up to make daily life simple. The kitchen sits at the front and connects nicely with the open living and dining space, giving you a comfortable area for cooking, relaxing, or spending time together. A guest WC is also located on this level.

Upstairs, the home features four bedrooms. The master bedroom includes its own ensuite and wardrobe, while the remaining three bedrooms are serviced by a family bathroom.

Out the back, the yard is designed to be easy-care and manageable. It enjoys a peaceful bush outlook, providing a natural green backdrop without the need for extensive garden maintenance.

Getting around is also very convenient. The motorway entrance is extremely close, making commuting quick and straightforward. Shopping, dining, and daily essentials are all just a short drive away, and the Silverdale Bus Station is within walking distance.

This modern, easy-care home that offers great value in a location that keeps everything within reach.

Call us now to arrange a private viewing!

Read more",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/stanmore-bay/townhouse/927673,"3/3 Swann Beach Road, Stanmore Bay","$1,195,000","Open home for 3/3 Swann Beach Road, Stanmore Bay. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:927673. Listing by Rosi Bradley from Barfoot & Thompson.",Rosi Bradley : 021165 8252
https://www.barfoot.co.nz/property/residential/rodney-district/waimauku/house/930789,"106 Solan Drive, Waimauku",Deadline sale closes 8th April 2026 at 2:00PM(unless sold prior),"Open home for 106 Solan Drive, Waimauku. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930789. Listing by Danielle Davies from Barfoot & Thompson.",Danielle Davies : 021208 1960
https://www.barfoot.co.nz/property/residential/rodney-district/wainui/house/929911,"236 Hillcrest Road, Wainui",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 236 Hillcrest Road, Wainui. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:929911. Listing by Catherine Henderson from Barfoot & Thompson.",Catherine Henderson : 021511 555 | Lindsay Hooke : 027482 5120
https://www.barfoot.co.nz/property/residential/rodney-district/warkworth/house/930426,"33 Kapowai Way, Warkworth",For sale by negotiation,"Open home for 33 Kapowai Way, Warkworth. Starting at 11:30AM and finishing at 12:00PM 

Open home for listing ID:930426. Listing by Bob Qin from Barfoot & Thompson.",Bob Qin : 027204 0022
https://www.barfoot.co.nz/property/residential/rodney-district/warkworth/lifestyle-land/930745,"Lot 6 Mason Heights, Warkworth",For sale by negotiation,"A Rare Opportunity in Warkworth

Forget the previous price tags – the vendor is ready to move on.

This 11 acre parcel of prime land, located adjacent to a rapidly growing residential subdivision, presents an outstanding development opportunity. The property sits within the Warkworth South Development area known as Waimanawa, a strategic gateway location between Warkworth and Auckland in one of the region’s fastest growing corridors.

The land is already zoned Residential Large Lot, with an approximate section size of 4,000m². Savvy investors and developers may recognise the potential to add significant value by collaborating with neighbouring landowners to establish the necessary infrastructure and further subdivide the land into a small scale residential development.

With the completion of the Warkworth motorway extension, travel times to Auckland have significantly improved, with off peak journeys now taking around 45 minutes.

Conveniently located just a 3 minute drive from Warkworth town centre, the property is ideally positioned for future residential neighbourhoods.

For more information, please contact me.

Read more",Hanok Shin : 021665 500
https://www.barfoot.co.nz/property/residential/rodney-district/warkworth/section/929714,"59 Victoria Street, Warkworth",For sale by negotiation,"Elevated Section with Stunning Views

Are you ready to build your dream home? This is your opportunity to secure a rare gem in a highly sought-after location.

Peaceful and established, this exclusive enclave is surrounded by quality homes and a friendly community. The property is ideally situated within walking distance of the village, schools, kindergartens, cafés, shops and riverside walkways.

This elevated 601m2, north/east-facing section offers stunning panoramic views across the tree-clad hills of Warkworth. Additionally, the site is partly fenced and house plans are available for your convenience. Commuting is easy with the motorway just minutes away.

Don’t miss your chance to own a property in one of the town’s most desirable streets.

Please contact me for more information.

Read more",Sylvia Graves : 021889 993
https://www.barfoot.co.nz/property/residential/rodney-district/wellsford/house/927924,"245 Rodney Street, Wellsford",For sale by negotiation,"Open home for 245 Rodney Street, Wellsford. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:927924. Listing by Tania Bennett from Barfoot & Thompson.",Tania Bennett : 021267 1421
https://www.barfoot.co.nz/property/residential/tauranga-district/brookfield/house/929396,"23 Regent Street, Brookfield",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 23  Regent Street, Brookfield. Starting at 03:00PM and finishing at 03:30PM 

Open home for listing ID:929396. Listing by Mark Van Etten from Barfoot & Thompson.",Mark Van Etten : 027523 2245 | Mel Van Etten : 021301 252
https://www.barfoot.co.nz/property/residential/tauranga-district/brookfield/house/930320,"25 St Pauls Drive, Brookfield",For sale by negotiation,"Open home for 25 St Pauls Drive, Brookfield. Starting at 02:30PM and finishing at 03:00PM 

Open home for listing ID:930320. Listing by Jacqueline Unsworth from Barfoot & Thompson.",Jacqueline Unsworth : 021576 813
https://www.barfoot.co.nz/property/residential/tauranga-district/katikati/house/928891,"10/46 Sharp Road, RD 2, Katikati","$865,000","Open home for 10/46 Sharp Road, RD 2, Katikati. Starting at 01:30PM and finishing at 02:00PM 

Open home for listing ID:928891. Listing by Ross Collins from Barfoot & Thompson.",Ross Collins : 022458 8600 | Griff Cooke : 027810 7679
https://www.barfoot.co.nz/property/residential/tauranga-district/katikati/house/929670,"23 Carnoustie Place, Katikati","$1,295,000","Open home for 23 Carnoustie Place, Katikati. Starting at 02:15PM and finishing at 02:45PM 

Open home for listing ID:929670. Listing by Ross Collins from Barfoot & Thompson.",Ross Collins : 022458 8600 | Griff Cooke : 027810 7679
https://www.barfoot.co.nz/property/residential/tauranga-district/otumoetai/unit/930806,"110A Hinewa Road, Otumoetai","$785,000","Open home for 110A Hinewa Road, Otumoetai. Starting at 11:00AM and finishing at 12:00PM 

Open home for listing ID:930806. Listing by Leilani Douglas from Barfoot & Thompson.",Leilani Douglas : 027345 9312
https://www.barfoot.co.nz/property/residential/tauranga-district/papamoa-beach/apartment/929979,"47/111 Santa Monica Drive, Papamoa Beach",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 47/111 Santa Monica Drive, Papamoa Beach. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:929979. Listing by Shelley Grieve from Barfoot & Thompson.",Shelley Grieve : 021326 511
https://www.barfoot.co.nz/property/residential/tauranga-district/pyes-pa/lifestyle/930246,"64 Oropi Gorge Road, Pyes Pa",For sale by negotiation,"Open home for 64 Oropi Gorge Road, Pyes Pa. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930246. Listing by Carlene Reid from Barfoot & Thompson.",Carlene Reid : 021759 558
https://www.barfoot.co.nz/property/residential/thames--slash--coromandel-district/thames/lifestyle/930794,"190 Pacific Ocean, Slipper Island (Whakahua), Thames",Tender closes 15th April at 4:00pm(unless sold prior),"If you know, you know

And if you don’t — this is your moment. There are properties. There are estates.

And then there are private islands…

Set adrift off the pristine coastline of New Zealand’s Coromandel, Slipper Island represents a category of ownership rarely available and almost never replicated. A sanctuary defined not by excess, but by scale, privacy, and permanence.

Accessible by helicopter or private vessel, the island offers a level of seclusion that is increasingly impossible to acquire in today’s world. Sweeping coastal panoramas, untouched beaches, and architecturally refined accommodation combine to create an estate that feels both sovereign and serene.

The Estate

Significant freehold landholding across the entire island
Multiple luxury residences and guest accommodation
Private beaches and protected bays
Established infrastructure including utilities and landing access
Exceptional privacy with secure mainland connectivity

Whether envisioned as a private family legacy, a strategic land-banked asset, or an ultra-exclusive retreat, Slipper Island occupies a space that transcends lifestyle — it defines it. This is not simply real estate. It is jurisdiction over horizon lines. It is control over silence.

The Rarity of Absolute Ownership
In a world of increasing density, regulatory complexity, and diminishing privacy, island ownership stands as one of the final expressions of true autonomy. There will never be another Slipper Island. There will only ever be the opportunity to secure this one.

For Those Who Understand
This offering is presented confidentially to qualified parties.

Comprehensive information is available upon request.

Discretion is assumed.

Vision is required.

Price On Application

Read more",Steve Maserow : 021613 850 | Diana Cussen : 027225 8131
https://www.barfoot.co.nz/property/residential/waiheke--amp--gulf-islands/onetangi/house/930294,"383 Sea View Road, Onetangi",Deadline sale closes 1st April 2026 at 2:00PM(unless sold prior),"Open home for 383 Sea View Road, Onetangi. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:930294. Listing by Daragh Manning from Barfoot & Thompson.",Daragh Manning : 027707 7070
https://www.barfoot.co.nz/property/residential/waikato-district/te-kauwhata/house/930609,"16 Maniapare Road, Te Kauwhata",For sale by negotiation,"NOW OR NEVER

Reach out to us anytime to arrange for your viewing. This master piece is surely to ‘WOW’ you.

* 10 years Stamford warranty
* Homestar 6 Rating
* Open Plan Living
* Easy-care Section
* Quality Appliances

This house is just completed and available for viewings and purchase!

Set on thoughtfully landscaped 390m2 section, we have available this:-
* 3 Bedrooms
* 2 Bathrooms
* Open plan Living
* Massive Dining
* Modern Kitchen

Comes with a Master bedroom ( With separate entrance )

Lakeside is designed to give Kiwis a neighbourhood they can call their own and at an affordable price. Residents will enjoy brand new quality homes within their own backyards and be part of a great community.

Lakeside’s location combines the best of town and country living in a picturesque setting, close to an established friendly rural town and if required, also within commuting distance for work in Manukau, Mt Wellington, Auckland Airport and Hamilton.

Fully insulated both external and internal walls and the garage which helps you keep warm in winter and cool in summer.

For further information reach out to us. We will happily assist you with all your questions.

Read more",Amrit Kahlon : 022538 7463 | Jag Bal : 022404 1003
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/apartment/930107,"17A/30 Westward Ho, Glen Eden","$398,000",ResidentialWaitakere CityGlen Eden17A/30 Westward Ho,Andrew Ma : 021370 016
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/house-on-cross-lease/929426,"67 West Coast Road, Glen Eden",Auction Thursday 2nd April 2026(unless sold prior),ResidentialWaitakere CityGlen Eden67 West Coast Road,Anna Lechtchinski : 027271 8630 | Julia Barnett : 021987 906
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/house/929908,"31 Leo Street, Glen Eden",For sale by negotiation,ResidentialWaitakere CityGlen Eden31 Leo Street,Simon Lu : 021165 9296 | Willa Zhao : 021958 952
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/house/929923,"12C Rosier Road, Glen Eden",For sale by negotiation,ResidentialWaitakere CityGlen Eden12C Rosier Road,Ying Li Howe : 021132 9199
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/house/930434,"56 Brunner Road, Glen Eden",Auction Wednesday 1st April 2026(unless sold prior),ResidentialWaitakere CityGlen Eden56 Brunner Road,Jack Hu : 021733 339 | Mandy Huang : 027449 2708
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/house/930573,"Lot 5/4052 Great North Road, Glen Eden","$700Ks: 3-Beds + Garage & 65"" TV !",ResidentialWaitakere CityGlen EdenLot 5/4052 Great North Road,Roman Hu : 021590 027 | Jaye Yuan : 022435 6588
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/townhouse/928944,"Lot 4/18 Woodglen Road, Glen Eden","$529,000",ResidentialWaitakere CityGlen EdenLot 4/18 Woodglen Road,Ying Li Howe : 021132 9199 | Aken Yuan : 027482 8838
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/townhouse/930796,"6/2 Swan Hill Drive, Glen Eden",For sale by negotiation,ResidentialWaitakere CityGlen Eden6/2 Swan Hill Drive,Mandeep Ghuman : 022310 0000 | Vikram Nayyar : 027373 6759
https://www.barfoot.co.nz/property/residential/waitakere-city/glen-eden/unit/929438,"4/106 West Coast Road, Glen Eden",Deadline sale closes 27th March 2026 at 12:00PM(unless sold prior),ResidentialWaitakere CityGlen Eden4/106 West Coast Road,Robyn Rule : 021055 3667 | Raewyn Marles : 027277 9736
https://www.barfoot.co.nz/property/residential/waitakere-city/green-bay/section/930487,"83 Godley Road, Green Bay",For sale by negotiation,"RC APPROVED. URGENT SALE

Zoned Mixed Housing Urban.

Calling all developers, investors, families or land bankers, this superb outstanding piece of real estate is in hot demand! Enviable location, in walking distance to local schools and shops - you have to see this!

The owner has got Resource Consent Approval for 6 units Stand Alone 3 lever House. EPA is being processed. Also BC is ready to lodge.

The suburb of Green Bay is a much sought after and once there, families rarely move away. It can't get any better than this! An outstanding development site for future gains.

Situated diagonally opposite the Green Bay shops, New World, Supermarket, medical & dental, bakery, pharmacy, book store, petrol kiosk, liquor shop, cafe, mechanics, and much more.

A short walk to the beautiful La Rosa gardens perfect for a stroll with the dog or a family picnic and approximately five minutes walk to the world-renowned Titirangi Golf Course! Green Bay Kindergarten, Green Bay Primary School and Green Bay High School are just 5-10 minutes walk away. Such a convenient location, bus stops are just 2 - 3 minutes walk away.

This is a goldmine, act now! Call us before it's going, going GONE!

Read more",Aken Yuan : 027482 8838 | Robin Liu : 022061 3772
https://www.barfoot.co.nz/property/residential/waitakere-city/henderson/house/928857,"20 Forest Hill Road, Henderson",Tender closes 9th April at 2:00pm(unless sold prior),"Open home for 20 Forest Hill Road, Henderson. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:928857. Listing by Vic Trivedi from Barfoot & Thompson.",Vic Trivedi : 027304 9539 | Darshan Lange : 022463 9904
https://www.barfoot.co.nz/property/residential/waitakere-city/henderson/house/929353,"Lot 1/30 Smythe Road, Henderson",For sale by negotiation,"Open home for Lot 1/30 Smythe Road, Henderson. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:929353. Listing by Vic Trivedi from Barfoot & Thompson.",Vic Trivedi : 027304 9539 | Amrita Banger : 022535 3331
https://www.barfoot.co.nz/property/residential/waitakere-city/henderson/house/930490,"24C Poinsettia Place, Henderson",Deadline sale closes 2nd April 2026 at 3:00PM(unless sold prior),"Open home for 24C Poinsettia Place, Henderson. Starting at 10:45AM and finishing at 11:15AM 

Open home for listing ID:930490. Listing by Alex Wu from Barfoot & Thompson.",Alex Wu : 021493 660
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/928873,"16 Wiseley Road, Hobsonville",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 16 Wiseley Road, Hobsonville. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:928873. Listing by Alex de Roode from Barfoot & Thompson.",Alex de Roode : 021049 4407 | Matt O'Brien : 021687 866
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/930238,"287a Hobsonville Road, Hobsonville",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 287a Hobsonville Road, Hobsonville. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930238. Listing by Kevin Miao from Barfoot & Thompson.",Kevin Miao : 027512 9304 | Miles Chen : 021769 777
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/930492,"3/28 Brickworks Bay Road, Hobsonville",For sale by negotiation,"Open home for 3/28 Brickworks Bay Road, Hobsonville. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930492. Listing by Yan Lin from Barfoot & Thompson.",Yan Lin : 021213 9825
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/930536,"18 Toanui Road, Hobsonville",Deadline sale closes 3rd April 2026 at 4:00PM(unless sold prior),"Open home for 18 Toanui Road, Hobsonville. Starting at 10:00AM and finishing at 10:30AM 

Open home for listing ID:930536. Listing by Frank Liang from Barfoot & Thompson.",Frank Liang : 021780 100
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/930630,"44 Starlight Cove, Hobsonville",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 44 Starlight Cove, Hobsonville. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930630. Listing by Peter Inwood from Barfoot & Thompson.",Peter Inwood : 0274901 195 | Elaine Wang : 027374 8002
https://www.barfoot.co.nz/property/residential/waitakere-city/hobsonville/house/930635,"10 Sager Midgley Road, Hobsonville",Deadline sale closes 1st April 2026 at 3:00PM(unless sold prior),ResidentialWaitakere CityHobsonville10 Sager Midgley Road,Qiao Liu : 021850 665 | Leo An : 027254 8511
